File accession	Assay	File assembly	Output type	Biosample term name	Biosample type	Experiment target	Biological replicate(s)	Technical replicate(s)	File download URL	Genome annotation
ENCFF491KXS	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K4me3-human	2	2_1	https://www.encodeproject.org/files/ENCFF491KXS/@@download/ENCFF491KXS.bigWig	nan
ENCFF626WSE	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K4me3-human	1, 2	1_1, 2_1	https://www.encodeproject.org/files/ENCFF626WSE/@@download/ENCFF626WSE.bigWig	nan
ENCFF141GXC	TF ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	CTCF-human	1	1_1	https://www.encodeproject.org/files/ENCFF141GXC/@@download/ENCFF141GXC.bigWig	nan
ENCFF303ENB	TF ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	CTCF-human	2	2_1	https://www.encodeproject.org/files/ENCFF303ENB/@@download/ENCFF303ENB.bigWig	nan
ENCFF953CVO	TF ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	CTCF-human	1	1_1	https://www.encodeproject.org/files/ENCFF953CVO/@@download/ENCFF953CVO.bigWig	nan
ENCFF616VTY	TF ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	CTCF-human	1, 2	1_1, 2_1	https://www.encodeproject.org/files/ENCFF616VTY/@@download/ENCFF616VTY.bigWig	nan
ENCFF914QTR	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K27ac-human	1	1_1	https://www.encodeproject.org/files/ENCFF914QTR/@@download/ENCFF914QTR.bigWig	nan
ENCFF383ALX	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K27ac-human	2	2_1	https://www.encodeproject.org/files/ENCFF383ALX/@@download/ENCFF383ALX.bigWig	nan
ENCFF734YQE	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K27ac-human	1, 2	1_1, 2_1	https://www.encodeproject.org/files/ENCFF734YQE/@@download/ENCFF734YQE.bigWig	nan
ENCFF635DDP	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K4me3-human	1	1_1	https://www.encodeproject.org/files/ENCFF635DDP/@@download/ENCFF635DDP.bigWig	nan
ENCFF307OQP	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K4me3-human	2	2_1	https://www.encodeproject.org/files/ENCFF307OQP/@@download/ENCFF307OQP.bigWig	nan
ENCFF883BDY	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K4me3-human	1, 2	1_1, 2_1	https://www.encodeproject.org/files/ENCFF883BDY/@@download/ENCFF883BDY.bigWig	nan
ENCFF663KEP	TF ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	CTCF-human	1	1_1	https://www.encodeproject.org/files/ENCFF663KEP/@@download/ENCFF663KEP.bigWig	nan
ENCFF806XSJ	TF ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	CTCF-human	2	2_1	https://www.encodeproject.org/files/ENCFF806XSJ/@@download/ENCFF806XSJ.bigWig	nan
ENCFF004BWD	TF ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	CTCF-human	1, 2	1_1, 2_1	https://www.encodeproject.org/files/ENCFF004BWD/@@download/ENCFF004BWD.bigWig	nan
ENCFF034BXY	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K4me3-human	1	1_1	https://www.encodeproject.org/files/ENCFF034BXY/@@download/ENCFF034BXY.bigWig	nan
ENCFF511JXE	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K4me3-human	2	2_1	https://www.encodeproject.org/files/ENCFF511JXE/@@download/ENCFF511JXE.bigWig	nan
ENCFF654UDL	Histone ChIP-seq	GRCh38	fold change over control	fibroblast of lung	primary cell	H3K4me3-human	1, 2	1_1, 2_1	https://www.encodeproject.org/files/ENCFF654UDL/@@download/ENCFF654UDL.bigWig	nan
