File accession	Assay	File assembly	Output type	Biosample term name	Biosample type	Experiment target	Biological replicate(s)	Technical replicate(s)	File download URL	Genome annotation
ENCFF405NTZ	DNase-seq	GRCh38	read-depth normalized signal	transverse colon	tissue	nan	1	1_1	https://www.encodeproject.org/files/ENCFF405NTZ/@@download/ENCFF405NTZ.bigWig	nan
ENCFF349LWW	TF ChIP-seq	GRCh38	fold change over control	transverse colon	tissue	CTCF-human	1	1_1	https://www.encodeproject.org/files/ENCFF349LWW/@@download/ENCFF349LWW.bigWig	nan
ENCFF170KVV	TF ChIP-seq	GRCh38	fold change over control	transverse colon	tissue	CTCF-human	1	1_1	https://www.encodeproject.org/files/ENCFF170KVV/@@download/ENCFF170KVV.bigWig	nan
ENCFF568IBR	Histone ChIP-seq	GRCh38	fold change over control	transverse colon	tissue	H3K4me3-human	1	1_1, 1_2	https://www.encodeproject.org/files/ENCFF568IBR/@@download/ENCFF568IBR.bigWig	nan
ENCFF482PHA	Histone ChIP-seq	GRCh38	fold change over control	transverse colon	tissue	H3K27ac-human	1	1_1, 1_2	https://www.encodeproject.org/files/ENCFF482PHA/@@download/ENCFF482PHA.bigWig	nan
ENCFF186LVC	Histone ChIP-seq	GRCh38	fold change over control	transverse colon	tissue	H3K27ac-human	2	2_1, 2_2	https://www.encodeproject.org/files/ENCFF186LVC/@@download/ENCFF186LVC.bigWig	nan
ENCFF318ECM	Histone ChIP-seq	GRCh38	fold change over control	transverse colon	tissue	H3K27ac-human	1, 2	1_1, 1_2, 2_1, 2_2	https://www.encodeproject.org/files/ENCFF318ECM/@@download/ENCFF318ECM.bigWig	nan
ENCFF826GOW	Histone ChIP-seq	GRCh38	fold change over control	transverse colon	tissue	H3K27ac-human	1	1_1, 1_2	https://www.encodeproject.org/files/ENCFF826GOW/@@download/ENCFF826GOW.bigWig	nan
ENCFF953YVT	Histone ChIP-seq	GRCh38	fold change over control	transverse colon	tissue	H3K27ac-human	2	2_1, 2_2	https://www.encodeproject.org/files/ENCFF953YVT/@@download/ENCFF953YVT.bigWig	nan
ENCFF741NZM	Histone ChIP-seq	GRCh38	fold change over control	transverse colon	tissue	H3K27ac-human	1, 2	1_1, 1_2, 2_1, 2_2	https://www.encodeproject.org/files/ENCFF741NZM/@@download/ENCFF741NZM.bigWig	nan
